datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-06-01 01:00:00-04:00,11.851851851851851,11.851851851851851,100136.29629629629,8449.0,,1,0.0,0.0,5.069e-05,0.0,0.0,0.0,11.851851851851851,100136.29629629629,100000.0,11.835720203574388,,,,,,,,,,
2019-06-01 01:01:00-04:00,11.851851851851851,11.851851851851851,100237.03703703704,8457.5,,1,0.0,0.0,5.071e-05,0.0,0.0,0.0,11.851851851851851,100237.03703703704,100100.60362173039,11.82382500738989,0.001006036217303885,0.0,0.001006036217303885,-0.0010050251256281673,1.0010060362173039,1.0,1.0010060362173039,0.9989949748743718,0.0,0.0
2019-06-01 01:02:00-04:00,11.851851851851851,11.851851851851851,100219.25925925926,8456.0,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100219.25925925926,100082.85004142503,11.825922421948912,-0.00017735737511093141,0.0,-0.0001773573751108204,0.00017738883632922864,1.00082850041425,1.0,1.0008285004142503,0.9991721854304636,0.00017753580305379657,0.0
2019-06-01 01:03:00-04:00,11.851851851851851,11.851851851851851,100266.66666666666,8460.0,,1,0.0,0.0,5.071e-05,0.0,0.0,0.0,11.851851851851851,100266.66666666666,100130.19292223932,11.82033096926714,0.00047303689687794304,0.0,0.00047303689687794304,-0.00047281323877068626,1.001301929222393,1.0,1.0013019292223932,0.9986997635933806,0.0,0.0
2019-06-01 01:04:00-04:00,11.851851851851851,11.851851851851851,100272.59259259258,8460.5,,1,0.0,0.0,5.07e-05,0.0,0.0,0.0,11.851851851851851,100272.59259259258,100136.1107823411,11.819632409432067,5.910165484634966e-05,0.0,5.910165484634966e-05,-5.909816204707763e-05,1.0013611078234108,1.0,1.001361107823411,0.9986407422729154,0.0,0.0
2019-06-01 01:05:00-04:00,11.851851851851851,11.851851851851851,100379.25925925926,8469.5,,1,0.0,0.0,5.069e-05,0.0,0.0,0.0,11.851851851851851,100379.25925925926,100242.63226417327,11.807072436389397,0.0010637669168489516,0.0,0.0010637669168489516,-0.001062636519275073,1.0024263226417325,1.0,1.0024263226417327,0.9975795501505402,0.0,0.0
2019-06-01 01:06:00-04:00,11.851851851851851,11.851851851851851,100420.74074074073,8473.0,,1,0.0,0.0,5.068e-05,0.0,0.0,0.0,11.851851851851851,100420.74074074073,100284.05728488578,11.802195208308746,0.0004132475352736087,0.0,0.0004132475352736087,-0.00041307683229074854,1.0028405728488576,1.0,1.0028405728488579,0.997167473150006,0.0,0.0
2019-06-01 01:07:00-04:00,11.851851851851851,11.851851851851851,100195.55555555555,8454.0,,1,0.0,0.0,5.068e-05,0.0,0.0,0.0,11.851851851851851,100195.55555555555,100059.17860101788,11.828720132481665,-0.002242417089578619,0.0,-0.002242417089578619,0.0022474568251715787,1.0005917860101785,1.0,1.0005917860101787,0.9994085639933761,0.0022487868386791288,0.0
2019-06-01 01:08:00-04:00,11.851851851851851,11.851851851851851,100029.62962962962,8440.0,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100029.62962962962,99893.47851816783,11.848341232227488,-0.0016560208185474323,0.0,-0.0016560208185474323,0.0016587677725119487,0.9989347851816781,1.0,0.9989347851816783,1.0010663507109008,0.0039057876671795277,0.0
2019-06-01 01:09:00-04:00,11.851851851851851,11.851851851851851,100207.4074074074,8455.0,,1,0.0,0.0,5.069e-05,0.0,0.0,0.0,11.851851851851851,100207.4074074074,100071.01432122145,11.827321111768185,0.0017772511848341832,0.0,0.0017772511848341832,-0.0017740981667652145,1.0007101432122143,1.0,1.0007101432122145,0.9992903607332942,0.0021304296366433384,0.0
2019-06-01 01:10:00-04:00,11.851851851851851,11.851851851851851,100225.18518518518,8456.5,,1,0.0,0.0,5.068e-05,0.0,0.0,0.0,11.851851851851851,100225.18518518518,100088.76790152681,11.82522320108792,0.00017740981667646594,0.0,0.00017740981667646594,-0.00017737834801634378,1.0008876790152679,1.0,1.000887679015268,0.9991131082599187,0.0019528938335897639,0.0
2019-06-01 01:11:00-04:00,11.851851851851851,11.851851851851851,100225.18518518518,8456.5,,1,0.0,0.0,5.07e-05,0.0,0.0,0.0,11.851851851851851,100225.18518518518,100088.76790152681,11.82522320108792,0.0,0.0,0.0,0.0,1.0008876790152679,1.0,1.000887679015268,0.9991131082599187,0.0019528938335897639,0.0
2019-06-01 01:12:00-04:00,11.851851851851851,11.851851851851851,100124.44444444444,8448.0,,1,0.0,0.0,5.074e-05,0.0,0.0,0.0,11.851851851851851,100124.44444444444,99988.16427979642,11.837121212121213,-0.0010051439720925037,0.0,-0.0010051439720926147,0.0010061553030302761,0.999881642797964,1.0,0.9998816427979641,1.0001183712121215,0.002958930050893649,0.0
2019-06-01 01:13:00-04:00,11.851851851851851,11.851851851851851,100290.37037037036,8462.0,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100290.37037037036,100153.86436264646,11.81753722524226,0.0016571969696970168,0.0,0.0016571969696970168,-0.0016544552115339561,1.0015386436264644,1.0,1.0015386436264646,0.9984637201607188,0.00130192922239325,0.0
2019-06-01 01:14:00-04:00,11.851851851851851,11.851851851851851,100266.66666666666,8460.0,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100266.66666666666,100130.19292223932,11.82033096926714,-0.00023635074450489846,0.0,-0.00023635074450478744,0.00023640661938539864,1.0013019292223928,1.0,1.0013019292223932,0.998699763593381,0.0015386436264648307,0.0
2019-06-01 01:15:00-04:00,11.851851851851851,11.851851851851851,100260.74074074073,8459.5,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100260.74074074073,100124.27506213753,11.821029611679178,-5.910165484634966e-05,0.0,-5.910165484634966e-05,5.9105148058513635e-05,1.001242750621375,1.0,1.0012427506213755,0.9987587918907742,0.0015978222274826148,0.0
2019-06-01 01:16:00-04:00,11.851851851851851,11.851851851851851,100225.18518518518,8456.5,,1,0.0,0.0,5.073e-05,0.0,0.0,0.0,11.851851851851851,100225.18518518518,100088.76790152681,11.82522320108792,-0.00035463088835030465,0.0,-0.0003546308883504157,0.00035475669603268756,1.0008876790152679,1.0,1.000887679015268,0.999113108259919,0.0019528938335897639,0.0
2019-06-01 01:17:00-04:00,11.851851851851851,11.851851851851851,100195.55555555555,8454.0,,1,0.0,0.0,5.072e-05,0.0,0.0,0.0,11.851851851851851,100195.55555555555,100059.17860101788,11.828720132481665,-0.00029563058002723963,0.0,-0.0002956305800271286,0.0002957180033120732,1.0005917860101785,1.0,1.0005917860101787,0.9994085639933765,0.0022487868386791288,0.0
2019-06-01 01:18:00-04:00,11.851851851851851,11.851851851851851,100219.25925925926,8456.0,,1,0.0,0.0,5.074e-05,0.0,0.0,0.0,11.851851851851851,100219.25925925926,100082.85004142503,11.825922421948912,0.00023657440264956975,0.0,0.0002365744026497918,-0.00023651844843897152,1.0008285004142499,1.0,1.0008285004142503,0.9991721854304642,0.00201207243460777,0.0
2019-06-01 01:19:00-04:00,11.80183546767685,11.851814367676852,100284.12727209768,8461.5,1,1,0.050008449999999996,423.146499675,5.077e-05,0.050008449999999996,423.146499675,3.7484175e-05,11.851814367676852,100284.12727209768,100147.94650254468,11.81823553743426,0.0006472609488223924,-3.1627272656375993e-06,0.0006504257332071717,-0.0006500029545589703,1.0014762976190366,0.9999968372727344,1.0014794650254468,0.9985227205578212,0.001364275229821077,3.1627272656375993e-06
2019-06-01 01:20:00-04:00,11.80183546767685,11.851814367676852,100278.20136491384,8461.0,,1,0.04998875,422.95481374999997,5.075e-05,0.04998875,422.95481374999997,3.7484175e-05,11.851814367676852,100278.20136491384,100142.02864244288,11.81893393215932,-5.9091177687209395e-05,0.0,-5.909117768732042e-05,5.909466966080856e-05,1.0014171192051844,0.9999968372727344,1.0014202864244288,0.9985817279281414,0.0014234536436732448,3.1627272656375993e-06
2019-06-01 01:21:00-04:00,11.80183546767685,11.851814367676852,100373.01587985526,8469.0,,1,0.0499789,423.2713041,5.074e-05,0.0499789,423.2713041,3.7484175e-05,11.851814367676852,100373.01587985526,100236.71440407149,11.807769512339119,0.000945514714572715,0.0,0.000945514714572937,-0.00094462156098718,1.002363973826818,0.9999968372727344,1.002367144040715,0.9976384460975326,0.00047659902203966986,3.1627272656375993e-06
2019-06-01 01:22:00-04:00,11.80183546767685,11.851814367676852,100367.08997267141,8468.5,,1,0.04998875,423.329729375,5.075e-05,0.04998875,423.329729375,3.7484175e-05,11.851814367676852,100367.08997267141,100230.79654396969,11.808466670602822,-5.903884756175426e-05,0.0,-5.903884756186528e-05,5.9042333353076515e-05,1.0023047954129658,0.9999968372727344,1.002307965439697,0.9976973489992329,0.0005357774358918377,3.1627272656375993e-06
2019-06-01 01:23:00-04:00,11.80183546767685,11.851814367676852,100153.75731405323,8450.5,,1,0.04998875,422.42993187499997,5.075e-05,0.04998875,422.42993187499997,3.7484175e-05,11.851814367676852,100153.75731405323,100017.75358030536,11.833619312466718,-0.002125524000708423,0.0,-0.002125524000708312,0.0021300514762438993,1.0001743725142904,0.9999968372727344,1.0001775358030538,0.9998224957103133,0.0026662003345672147,3.1627272656375993e-06
2019-06-01 01:24:00-04:00,11.80183546767685,11.851814367676852,100124.12777813405,8448.0,,1,0.0500183,422.55459840000003,5.078e-05,0.0500183,422.55459840000003,3.7484175e-05,11.851814367676852,100124.12777813405,99988.16427979642,11.837121212121213,-0.0002958404828116157,0.0,-0.0002958404828117267,0.0002959280303029832,0.99987848044503,0.9999968372727344,0.9998816427979644,1.0001183712121215,0.0029620924038276097,3.1627272656375993e-06
2019-06-01 01:25:00-04:00,11.80183546767685,11.851814367676852,100183.38684997243,8453.0,,1,0.0500183,422.8046899,5.078e-05,0.0500183,422.8046899,3.7484175e-05,11.851814367676852,100183.38684997243,100047.34288081429,11.83011948420679,0.0005918560606061884,0.0,0.0005918560606061884,-0.0005915059742104267,1.000470264583551,0.9999968372727344,1.0004734288081434,0.9995267952206319,0.0023703082653065977,3.1627272656375993e-06
2019-06-01 01:26:00-04:00,11.80183546767685,11.851814367676852,100213.01638589162,8455.5,,1,0.0500183,422.92973565,5.078e-05,0.0500183,422.92973565,3.7484175e-05,11.851814367676852,100213.01638589162,100076.93218132322,11.82662172550411,0.00029575298710504683,0.0,0.00029575298710504683,-0.00029566554313753546,1.0007661566528114,0.9999968372727344,1.0007693218132325,0.9992312695878425,0.0020744161960462026,3.1627272656375993e-06
2019-06-01 01:27:00-04:00,11.80183546767685,11.851814367676852,100361.16406548758,8468.0,,1,0.04998875,423.304735,5.075e-05,0.04998875,423.304735,3.7484175e-05,11.851814367676852,100361.16406548758,100224.87868386791,11.809163911195087,0.0014783277156880104,0.0,0.0014783277156880104,-0.0014761454888994052,1.0022456169991139,0.9999968372727344,1.0022487868386794,0.9977562588568731,0.0005949558497437835,3.1627272656375993e-06
2019-06-01 01:28:00-04:00,11.80183546767685,11.851814367676852,100313.75680801687,8464.0,,1,0.0500183,423.3548912,5.078e-05,0.0500183,423.3548912,3.7484175e-05,11.851814367676852,100313.75680801687,100177.53580305362,11.814744801512287,-0.0004723665564477786,0.0,-0.0004723665564477786,0.0004725897920605515,1.0017721896882972,0.9999968372727344,1.0017753580305364,0.9982277882797734,0.00106838316056046,3.1627272656375993e-06
2019-06-01 01:29:00-04:00,11.80183546767685,11.851814367676852,100130.05368531788,8448.5,,1,0.050008449999999996,422.496389825,5.077e-05,0.050008449999999996,422.496389825,3.7484175e-05,11.851814367676852,100130.05368531788,99994.08213989821,11.836420666390483,-0.0018312854442343873,0.0,-0.0018312854442344983,0.0018346452032904637,0.9999376588588822,0.9999968372727344,0.9999408213989823,1.0000591821033322,0.002902913989975442,3.1627272656375993e-06
2019-06-01 01:30:00-04:00,11.80183546767685,11.851814367676852,99970.05419135424,8435.0,,1,0.050008449999999996,421.82127575,5.077e-05,0.050008449999999996,421.82127575,3.7484175e-05,11.851814367676852,99970.05419135424,99834.29991714995,11.855364552459989,-0.0015979167899626834,0.0,-0.0015979167899626834,0.0016004742145823148,0.9983398416848757,0.9999968372727344,0.9983429991714998,1.0016597510373448,0.004500731163981975,3.1627272656375993e-06
2019-06-01 01:31:00-04:00,11.80183546767685,11.851814367676852,99981.90600572192,8436.0,,1,0.0500971,422.6191356,5.086e-05,0.0500971,422.6191356,3.7484175e-05,11.851814367676852,99981.90600572192,99846.13563735352,11.853959222380276,0.00011855364552459946,0.0,0.00011855364552459946,-0.0001185395922237431,0.9984581985125799,0.9999968372727344,0.9984613563735356,1.0015410146989099,0.00438237433627775,3.1627272656375993e-06
2019-06-01 01:32:00-04:00,11.80183546767685,11.851814367676852,100017.46144882495,8439.0,,1,0.05012665,423.01879935,5.089e-05,0.05012665,423.01879935,3.7484175e-05,11.851814367676852,100017.46144882495,99881.64279796426,11.849745230477545,0.00035561877667134034,0.0,0.0003556187766715624,-0.0003554923569143442,0.9988132689956924,0.9999968372727344,0.998816427979643,1.001184974523048,0.004027303853165187,3.1627272656375993e-06
2019-06-01 01:33:00-04:00,11.80183546767685,11.851814367676852,100088.57233503101,8445.0,,1,0.0501562,423.56910899999997,5.092e-05,0.0501562,423.56910899999997,3.7484175e-05,11.851814367676852,100088.57233503101,99952.65711918571,11.841326228537596,0.0007109847138286884,0.0,0.0007109847138286884,-0.000710479573712286,0.9995234099619177,0.9999968372727344,0.9995265711918575,1.0004736530491418,0.0033171628869399505,3.1627272656375993e-06
2019-06-01 01:34:00-04:00,11.80183546767685,11.851814367676852,100041.1650775603,8441.0,,1,0.0501562,423.36848419999995,5.092e-05,0.0501562,423.36848419999995,3.7484175e-05,11.851814367676852,100041.1650775603,99905.3142383714,11.846937566639024,-0.000473653049141487,0.0,-0.000473653049141598,0.00047387750266558726,0.9990499826511009,0.9999968372727344,0.9990531423837145,1.0009477550053314,0.003790590197756738,3.1627272656375993e-06
2019-06-01 01:35:00-04:00,11.80183546767685,11.851814367676852,100053.01689192798,8442.0,,1,0.05014635,423.3354867,5.091e-05,0.05014635,423.3354867,3.7484175e-05,11.851814367676852,100053.01689192798,99917.14995857498,11.845534233593934,0.00011846937566639681,0.0,0.00011846937566639681,-0.00011845534233601018,0.9991683394788051,0.9999968372727344,0.9991714995857502,1.0008291873963517,0.0036722333700525134,3.1627272656375993e-06
2019-06-01 01:36:00-04:00,11.80183546767685,11.851814367676852,99981.90600572192,8436.0,,1,0.05012665,422.8684194,5.089e-05,0.05012665,422.8684194,3.7484175e-05,11.851814367676852,99981.90600572192,99846.13563735352,11.853959222380276,-0.000710732054015617,0.0,-0.000710732054015728,0.0007112375533429027,0.99845819851258,0.9999968372727344,0.9984613563735357,1.0015410146989097,0.004382374336277639,3.1627272656375993e-06
2019-06-01 01:37:00-04:00,11.80183546767685,11.851814367676852,100005.60963445727,8438.0,,1,0.05012665,422.9686727,5.089e-05,0.05012665,422.9686727,3.7484175e-05,11.851814367676852,100005.60963445727,99869.80707776069,11.851149561507466,0.00023707918444770826,0.0,0.00023707918444770826,-0.0002370229912302957,0.9986949121679884,0.9999968372727344,0.9986980707776073,1.0013036264517658,0.00414566068086919,3.1627272656375993e-06
2019-06-01 01:38:00-04:00,11.80183546767685,11.851814367676852,99993.7578200896,8437.0,,1,0.0501168,422.8354416,5.088e-05,0.0501168,422.8354416,3.7484175e-05,11.851814367676852,99993.7578200896,99857.97135755711,11.852554225435581,-0.00011851149561503682,0.0,-0.00011851149561514784,0.000118525542254444,0.9985765553402843,0.9999968372727344,0.9985797135755715,1.0014223065070524,0.004264017508573303,3.1627272656375993e-06
2019-06-01 01:39:00-04:00,11.80183546767685,11.851814367676852,100005.60963445727,8438.0,,1,0.0500971,422.71932979999997,5.086e-05,0.0500971,422.71932979999997,3.7484175e-05,11.851814367676852,100005.60963445727,99869.80707776069,11.851149561507466,0.000118525542254444,0.0,0.000118525542254444,-0.00011851149561503682,0.9986949121679887,0.9999968372727344,0.9986980707776073,1.001303626451766,0.004145660680868968,3.1627272656375993e-06
2019-06-01 01:40:00-04:00,11.80183546767685,11.851814367676852,100159.68322123708,8451.0,,1,0.05008725,423.28734975,5.085e-05,0.05008725,423.28734975,3.7484175e-05,11.851814367676852,100159.68322123708,100023.67144040715,11.832919181161992,0.0015406494429961448,0.0,0.0015406494429959228,-0.0015382794935510091,1.0002335509281433,0.9999968372727344,1.000236714404072,0.999763341616377,0.0026070219207143808,3.1627272656375993e-06
2019-06-01 01:41:00-04:00,11.80183546767685,11.851814367676852,100266.34955054616,8460.0,,1,0.0500774,423.654804,5.084e-05,0.0500774,423.654804,3.7484175e-05,11.851814367676852,100266.34955054616,100130.19292223932,11.82033096926714,0.0010649627263044081,0.0,0.0010649627263046302,-0.0010638297872339608,1.0012987623774807,0.9999968372727344,1.0013019292223937,0.998699763593381,0.0015418104713769143,3.1627272656375993e-06
2019-06-01 01:42:00-04:00,11.80183546767685,11.851814367676852,100349.3122511199,8467.0,,1,0.05006755,423.92194585000004,5.083e-05,0.05006755,423.92194585000004,3.7484175e-05,11.851814367676852,100349.3122511199,100213.04296366434,11.810558639423645,0.0008274231678486732,0.0,0.0008274231678486732,-0.0008267391047596107,1.00212726017141,0.9999968372727344,1.0021304296366438,0.9978740994449041,0.000713312677447675,3.1627272656375993e-06
2019-06-01 01:43:00-04:00,11.80183546767685,11.851814367676852,100343.38634393607,8466.5,,1,0.050038,423.646727,5.08e-05,0.050038,423.646727,3.7484175e-05,11.851814367676852,100343.38634393607,100207.12510356256,11.811256127089116,-5.9052793197067466e-05,0.0,-5.9052793197067466e-05,5.90562806355166e-05,1.002068081757558,0.9999968372727344,1.002071251035626,0.9979330301777598,0.0007724910912996208,3.1627272656375993e-06
2019-06-01 01:44:00-04:00,11.80183546767685,11.851814367676852,100355.23815830373,8467.5,,1,0.050038,423.69676499999997,5.08e-05,0.050038,423.69676499999997,3.7484175e-05,11.851814367676852,100355.23815830373,100218.96082376613,11.8098612341305,0.00011811256127081116,0.0,0.00011811256127081116,-0.00011809861234124419,1.0021864385852621,0.9999968372727344,1.0021896082376616,0.9978151756716863,0.0006541342635955072,3.1627272656375993e-06
