datetime,bitmex-BTC-available-balance,bitmex-BTC-balance,bitmex-BTC-balance-in-USD,bitmex-BTC-price,bitmex-EOS/BTC-fill,bitmex-EOS/BTC-leverage,bitmex-EOS/BTC-position-in-BTC,bitmex-EOS/BTC-position-in-USD,bitmex-EOS/BTC-price,bitmex-XRP/BTC-fill,bitmex-XRP/BTC-leverage,bitmex-XRP/BTC-position-in-BTC,bitmex-XRP/BTC-position-in-USD,bitmex-XRP/BTC-price,bitmex-total-position-in-BTC,bitmex-total-position-in-USD,fee,total,total-in-USD,benchmark_equity,btc_benchmark_equity,returns,btc_returns,benchmark_returns,btc_benchmark_returns,equity_curve,btc_equity_curve,benchmark_equity_curve,btc_benchmark_equity_curve,drawdown,btc_drawdown
2019-05-01 21:00:00-04:00,0.9456264775413712,0.9456264775413712,4998.581560283688,5286.0,,1,0.0,0.0,0.0008872999999999999,,1,0.0,0.0,5.665e-05,0.0,0.0,0.0,0.9456264775413712,4998.581560283688,5000.0,0.9458948164964056,,,,,,,,,,
2019-05-01 21:05:00-04:00,0.7955603122663713,0.9455140122663712,4999.405339858437,5287.5,MarketBuy,1,0.1497509,791.80788375,0.0008861,,1,0.0,0.0,5.665e-05,0.1497509,791.80788375,0.000112465275,0.9455140122663712,4999.405339858437,5001.418842224744,0.9456264775413712,0.00016480266747964656,-0.00011893202831247951,0.0002837684449488176,-0.00028368794326238955,1.0001648026674796,0.9998810679716875,1.0002837684449488,0.9997163120567376,0.0,0.0
2019-05-01 21:10:00-04:00,0.7955603122663713,0.9455140122663712,4999.405339858437,5287.5,,1,0.149227,789.0377625,0.000883,,1,0.0,0.0,5.655e-05,0.149227,789.0377625,0.000112465275,0.9455140122663712,4999.405339858437,5001.418842224744,0.9456264775413712,0.0,0.0,0.0,0.0,1.0001648026674796,0.9998810679716875,1.0002837684449488,0.9997163120567376,0.0,0.0
2019-05-01 21:15:00-04:00,0.7955603122663713,0.9455140122663712,4999.878096864571,5288.0,,1,0.14924389999999998,789.2017431999999,0.0008830999999999999,,1,0.0,0.0,5.65e-05,0.14924389999999998,789.2017431999999,0.000112465275,0.9455140122663712,4999.878096864571,5001.891789632993,0.9455370650529501,9.456264775420387e-05,0.0,9.456264775420387e-05,-9.455370650535144e-05,1.0002593808994105,0.9998810679716875,1.0003783579265986,0.9996217851739788,0.0,0.0
2019-05-01 21:20:00-04:00,0.7955603122663713,0.9455140122663712,4999.878096864571,5288.0,,1,0.14924389999999998,789.2017431999999,0.0008830999999999999,,1,0.0,0.0,5.651e-05,0.14924389999999998,789.2017431999999,0.000112465275,0.9455140122663712,4999.878096864571,5001.891789632993,0.9455370650529501,0.0,0.0,0.0,0.0,1.0002593808994105,0.9998810679716875,1.0003783579265986,0.9996217851739788,0.0,0.0
2019-05-01 21:25:00-04:00,0.7955603122663713,0.9455140122663712,5005.55118093817,5294.0,,1,0.1499706,793.9443564000001,0.0008874000000000001,,1,0.0,0.0,5.654e-05,0.1499706,793.9443564000001,0.000112465275,0.9455140122663712,5005.55118093817,5007.5671585319715,0.9444654325651681,0.0011346444780637732,0.0,0.0011346444780635512,-0.0011333585190782536,1.0013943196825794,0.9998810679716875,1.0015134317063943,0.9984888553078957,0.0,0.0
2019-05-01 21:30:00-04:00,0.7955603122663713,0.9455140122663712,5005.0784239320365,5293.5,,1,0.1499537,793.7799109499999,0.0008872999999999999,,1,0.0,0.0,5.651e-05,0.1499537,793.7799109499999,0.000112465275,0.9455140122663712,5005.0784239320365,5007.094211123723,0.9445546424860678,-9.444654325652113e-05,0.0,-9.444654325663215e-05,9.445546424857731e-05,1.0012997414506486,0.9998810679716875,1.0014188422247445,0.9985831680362708,9.457823193081971e-05,0.0
2019-05-01 21:35:00-04:00,0.7955603122663713,0.9455140122663712,5003.187395907504,5291.5,,1,0.1498861,793.12229815,0.0008868999999999999,,1,0.0,0.0,5.651e-05,0.1498861,793.12229815,0.000112465275,0.9455140122663712,5003.187395907504,5005.20242149073,0.9449116507606539,-0.0003778218569944203,0.0,-0.0003778218569945313,0.00037796466030437514,1.0009214285229258,0.9998810679716875,1.001040484298146,0.9989605971841633,0.00047289115965365447,0.0
2019-05-01 21:40:00-04:00,0.7955603122663713,0.9455140122663712,5001.769124889103,5290.0,,1,0.1498692,792.808068,0.0008868,,1,0.0,0.0,5.651e-05,0.1498692,792.808068,0.000112465275,0.9455140122663712,5001.769124889103,5003.783579265985,0.945179584120983,-0.0002834734952283924,0.0,-0.00028347349522817034,0.0002835538752363753,1.0006376938271333,0.9998810679716875,1.0007567158531971,0.9992438563327033,0.0007566258554461136,0.0
2019-05-01 21:45:00-04:00,0.7955603122663713,0.9455140122663712,5001.769124889103,5290.0,,1,0.14990299999999998,792.98687,0.0008869999999999999,,1,0.0,0.0,5.65e-05,0.14990299999999998,792.98687,0.000112465275,0.9455140122663712,5001.769124889103,5003.783579265985,0.945179584120983,0.0,0.0,0.0,0.0,1.0006376938271333,0.9998810679716875,1.0007567158531971,0.9992438563327033,0.0007566258554461136,0.0
